code NSF;code scolarité;sigle type formation;libellé type formation;libellé formation principal;sigle formation;durée;niveau de sortie indicatif;code RNCP;niveau de certification;libellé niveau de certification;tutelle;URL et ID Onisep;domaine/sous-domaine;date création;date de modification
326 | 320;16X32043;;formation d'école spécialisée;expert en transformation digitale et technologique no-code;;2 ans;bac + 5;39762;1;niveau 7;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.12619;informatique, Internet/développement, programmation, logiciel | informatique, Internet/informatique (généralités);13/05/2026;13/05/2026
230 | 134 | 200;24123001;DN MADE;diplôme national des métiers d'art et du design;DN MADE mention instrument;;3 ans;bac + 3;36945;2;niveau 6;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.5498;arts, culture, artisanat/artisanat d'art | mécanique/mécanique (généralités);06/06/2020;05/06/2026
122;13512237;;master;master mention économie appliquée;;2 ans;bac + 5;39009;1;niveau 7;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.10311;économie, droit, politique/sciences économiques;16/07/2024;01/08/2024
310;16X31039;mastère spé.;mastère spécialisé;mastère spé. manager marketing et communication;;1 an;bac + 6;38133;1;niveau 7;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.9646;gestion des entreprises, comptabilité/administration de l'entreprise | information-communication, audiovisuel/communication | commerce, marketing, vente/marketing, vente;02/01/2024;13/11/2024
310 | 312;26531002;;diplôme d'école de commerce visé (bac + 3);bachelor en sciences du management - diplôme de management international;;3 ans;bac + 3;38763;2;niveau 6;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.8837;gestion des entreprises, comptabilité/administration de l'entreprise | commerce, marketing, vente/commerce international | commerce, marketing, vente/marketing, vente;10/05/2023;25/07/2025
325;13532505;;master;master mention sciences de l'information et des bibliothèques;;2 ans;bac + 5;38199;1;niveau 7;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.9729;information-communication, audiovisuel/bibliothèque, documentation;26/01/2024;13/06/2025
128;1351281N;;master;master mention droit;;2 ans;bac + 5;38158;1;niveau 7;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.9615;économie, droit, politique/droit (généralités);19/12/2023;16/12/2024
335;33633502;DEJEPS;diplôme d'État de la jeunesse, de l'éducation populaire et du sport;DEJEPS spécialité perfectionnement sportif mention athlétisme et disciplines associées;;2 ans;bac + 2;39659;3;niveau 5;Ministère chargé des sports;https://www.onisep.fr/http/redirection/formation/slug/FOR.10497;santé, social, sport/sport;11/09/2024;13/02/2025
252;50025222;CAP;certificat d'aptitude professionnelle;CAP maintenance des matériels option B matériels de construction et de manutention;;2 ans;CAP ou équivalent;39330;5;niveau 3;Ministère chargé de l'Éducation nationale;https://www.onisep.fr/http/redirection/formation/slug/FOR.5709;mécanique/engins | matières premières, fabrication, industries/maintenance, qualité | mécanique/mécanique (généralités);06/06/2020;04/06/2026
313;26X31318;;formation d'école spécialisée;responsable de programmes immobiliers;;1 an;bac + 3;38907;2;niveau 6;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.10143;environnement, énergies, propreté/aménagement du territoire | économie, droit, politique/droit privé | banque, assurances, immobilier/immobilier | environnement, énergies, propreté/urbanisme;07/06/2024;11/06/2024
335;23633503;DESJEPS;diplôme d'État supérieur de la jeunesse, de l'éducation populaire et du sport;DESJEPS spécialité performance sportive mention basket-ball;;2 ans;bac + 3;36828;2;niveau 6;Ministère chargé des sports;https://www.onisep.fr/http/redirection/formation/slug/FOR.9931;santé, social, sport/sport;22/03/2024;29/07/2024
335;20533511;;licence;licence mention sciences et techniques des activités physiques et sportives entrainement sportif;STAPS - ES;3 ans;bac + 3;35946;2;niveau 6;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.4831;sciences/biologie | santé, social, sport/sport;06/06/2020;03/06/2026
233;;FCIL;formation complémentaire d'initiative locale;FCIL maintenance du bâtiment;;1 an;CAP ou équivalent + 1 an;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.7564;électricité, électronique, robotique/électrotechnique | construction, architecture, travaux publics/équipement technique | construction, architecture, travaux publics/finition | banque, assurances, immobilier/immobilier | matières premières, fabrication, industries/maintenance, qualité | construction, architecture, travaux publics/menuiserie;10/03/2022;02/05/2024
332;;;diplôme d'État du travail social;diplôme d'État d'assistant familial;DEAF;2 ans;bac ou équivalent;41758;4;niveau 4;Ministère chargé des solidarités et de la cohésion sociale;https://www.onisep.fr/http/redirection/formation/slug/FOR.12422;santé, social, sport/travail social;04/02/2026;18/06/2026
323;;;formation d'école spécialisée;bachelor technicien du son;;3 ans;bac + 3;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.10250;arts, culture, artisanat/arts du spectacle | information-communication, audiovisuel/audiovisuel;01/07/2024;16/07/2024
311 | 310;35531101;DEUST;diplôme d'études universitaires scientifiques et techniques;DEUST métiers de la supply chain et du transport international durables;;2 ans;bac + 2;38660;3;niveau 5;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.10941;environnement, énergies, propreté/environnement (généralités) | logistique, transport/logistique | logistique, transport/transport;13/01/2025;10/03/2026
230;;;diplôme des écoles d'architecture;diplôme de spécialisation et d'approfondissement en architecture et projet urbain;DSA;2 ans;bac + 7;;1;niveau 7;Ministère de la Culture et de la communication;https://www.onisep.fr/http/redirection/formation/slug/FOR.2870;construction, architecture, travaux publics/architecture | environnement, énergies, propreté/urbanisme;06/06/2020;28/10/2024
313;;;magistère;magistère économie et finance internationales;MAGEFI;3 ans;bac + 5;;0;non inscrit au RNCP;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.721;gestion des entreprises, comptabilité/administration de l'entreprise | banque, assurances, immobilier/banque | commerce, marketing, vente/commerce international | banque, assurances, immobilier/finances | économie, droit, politique/sciences économiques;06/06/2020;20/01/2026
213;46321304;CS;certificat de spécialisation (agriculture);CS techniques cynégétiques;;1 an;bac + 1;39284;4;niveau 4;Ministère de l'agriculture, de l'agro-alimentaire et de la souveraineté alimentaire;https://www.onisep.fr/http/redirection/formation/slug/FOR.10796;environnement, énergies, propreté/protection des espaces naturels;02/12/2024;05/12/2025
326;;MSc;Master of Science;MSc Data Management and AI;;2 ans;bac + 5;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.10974;informatique, Internet/bases de données | informatique, Internet/informatique (généralités) | informatique, Internet/systèmes et réseaux;21/01/2025;29/01/2025
132;;;formation d'école spécialisée;année préparatoire dessinateur de bande dessinée - Illustrateur - Concept Artist;;1 an;bac ou équivalent;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.9280;arts, culture, artisanat/arts graphiques | arts, culture, artisanat/arts plastiques;17/10/2023;26/09/2025
312;13531260;;master;master mention administration et échanges internationaux;;2 ans;bac + 5;40984;1;niveau 7;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.4924;commerce, marketing, vente/commerce international;06/06/2020;04/07/2025
;;;formation d'école spécialisée;cycle préparatoire JUNIA ISEN associé au lycée Jean XXIII (Metz) - prépa associée avec parcours sécurisé ouvert MPSI-PSI;JUNIA ISEN;2 ans;bac + 2;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.10093;matières premières, fabrication, industries/génie industriel | informatique, Internet/informatique (généralités) | sciences/mathématiques | sciences/physique;28/05/2024;03/10/2025
230 | 232 | 233;25123002;BUT;bachelor universitaire de technologie;BUT génie civil - construction durable parcours travaux bâtiment;GC-CD - TB;3 ans;bac + 3;41574;2;niveau 6;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.7992;construction, architecture, travaux publics/bureau d'études BTP | construction, architecture, travaux publics/génie civil | construction, architecture, travaux publics/génie civil, construction (généralités) | construction, architecture, travaux publics/travaux publics;21/07/2022;12/03/2026
232;;mastère spé.;mastère spécialisé;mastère spé. adaptation des bâtiments au changement climatique : processus BIM et Facility Management;;1 an;bac + 6;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.10547;construction, architecture, travaux publics/bureau d'études BTP | environnement, énergies, propreté/énergies | environnement, énergies, propreté/environnement (généralités) | construction, architecture, travaux publics/équipement technique | construction, architecture, travaux publics/génie civil, construction (généralités) | banque, assurances, immobilier/immobilier | informatique, Internet/informatique industrielle et technologique | matières premières, fabrication, industries/maintenance, qualité | information-communication, audiovisuel/multimédia;01/10/2024;14/10/2024
201;36R2010A;;formation d'école spécialisée;technicien spécialisé en systèmes numériques industriels;;2 ans;bac + 2;38924;3;niveau 5;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.10323;mécanique/automatismes | électricité, électronique, robotique/électrotechnique | matières premières, fabrication, industries/maintenance, qualité | mécanique/mécanique (généralités);17/07/2024;30/08/2024
323;;;formation d'école spécialisée;monteur - effets spéciaux d'oeuvres cinématographiques ou audiovisuelles;;3 ans;bac + 3;39751;2;niveau 6;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.10765;information-communication, audiovisuel/audiovisuel;21/11/2024;21/11/2024
201 | 326;26X20107;;formation d'école spécialisée;technicien spécialisé en systèmes IT/OT sécurisés pour l'industrie ou les infrastructures urbaines;;3 ans;bac + 3;40564;2;niveau 6;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.12078;information-communication, audiovisuel/multimédia | armée, sécurité/sécurité, prévention | informatique, Internet/systèmes et réseaux | environnement, énergies, propreté/urbanisme;09/10/2025;03/04/2026
324;;;préparation aux concours de la fonction publique;préparation au concours d'adjoint administratif territorial;;1 an;non renseigné;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.2349;gestion des entreprises, comptabilité/secrétariat;06/06/2020;13/06/2025
200;;;formation d'école spécialisée;diplôme d'innovation et design;;1 an;bac + 5;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.1687;arts, culture, artisanat/arts graphiques;06/06/2020;12/05/2022
335;;;diplôme professionnel de l'animation et du sport;brevet national de pisteur secouriste 1er degré option ski nordique;BNPS;1 an;non renseigné;;0;non inscrit au RNCP;Ministère de l'Intérieur;https://www.onisep.fr/http/redirection/formation/slug/FOR.8930;santé, social, sport/paramédical | armée, sécurité/sécurité, prévention | santé, social, sport/sport;16/06/2023;26/03/2026
214;46321409;CS;certificat de spécialisation (agriculture);CS arrosage automatique : espaces verts et sols sportifs;;1 an;bac + 1;41900;4;niveau 4;Ministère de l'agriculture, de l'agro-alimentaire et de la souveraineté alimentaire;https://www.onisep.fr/http/redirection/formation/slug/FOR.6894;agriculture, animaux/agriculture (généralités) | environnement, énergies, propreté/aménagement paysager;24/02/2021;16/06/2026
227;25122701;BUT;bachelor universitaire de technologie;BUT génie civil - construction durable parcours réhabilitation et amélioration des performances environnementales des bâtiments;GC-CD  - RAPEB;3 ans;bac + 3;41573;2;niveau 6;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.7991;construction, architecture, travaux publics/bureau d'études BTP | environnement, énergies, propreté/énergies | environnement, énergies, propreté/environnement (généralités) | construction, architecture, travaux publics/génie civil | construction, architecture, travaux publics/génie civil, construction (généralités) | construction, architecture, travaux publics/travaux publics;21/07/2022;12/03/2026
;;;formation d'école spécialisée;maquilleur professionnel;;1 an;non renseigné;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.6624;santé, social, sport/esthétique;14/10/2020;05/03/2025
251;50025136;CAP;certificat d'aptitude professionnelle;CAP armurerie (fabrication et réparation);;2 ans;CAP ou équivalent;38394;5;niveau 3;Ministère chargé de l'Éducation nationale;https://www.onisep.fr/http/redirection/formation/slug/FOR.480;mécanique/mécanique (généralités) | mécanique/travail des métaux;06/06/2020;28/05/2026
230;46R2300A;;formation d'école spécialisée;vendeur agenceur de cuisine, salle de bains et rangement;;2 ans;bac ou équivalent;41465;4;niveau 4;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.12290;construction, architecture, travaux publics/agencement | construction, architecture, travaux publics/ameublement | construction, architecture, travaux publics/génie civil, construction (généralités) | commerce, marketing, vente/grande distribution et petits commerces | commerce, marketing, vente/marketing, vente;19/12/2025;28/01/2026
132;16X13201;;formation d'école spécialisée;directeur artistique de projets en communication visuelle;;2 ans;bac + 5;39251;1;niveau 7;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.10567;arts, culture, artisanat/arts graphiques | arts, culture, artisanat/arts plastiques;07/10/2024;07/10/2024
335;33633514;DEJEPS;diplôme d'État de la jeunesse, de l'éducation populaire et du sport;DEJEPS spécialité perfectionnement sportif mention triathlon et disciplines enchaînées;;2 ans;bac + 2;36830;3;niveau 5;Ministère chargé des sports;https://www.onisep.fr/http/redirection/formation/slug/FOR.7402;santé, social, sport/sport;17/01/2022;05/02/2026
;;CPI;cycle préparatoire intégré;cycle préparatoire intégré UTC - tronc commun;UTC;2 ans;bac + 2;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.9135;sciences/chimie | environnement, énergies, propreté/environnement (généralités) | matières premières, fabrication, industries/fonction production (généralités) | informatique, Internet/informatique (généralités) | sciences/mathématiques | matières premières, fabrication, industries/méthodes industrialisation | sciences/physique;01/09/2023;12/02/2026
310;;;formation d'école spécialisée;commerce international;DMAI;2 ans;bac + 5;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.3293;gestion des entreprises, comptabilité/administration de l'entreprise | commerce, marketing, vente/commerce international;06/06/2020;28/11/2023
326;36X32613;;formation d'école spécialisée;développeur informatique (CESI);;2 ans;bac + 2;39623;3;niveau 5;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.10853;informatique, Internet/informatique (généralités);13/12/2024;13/12/2024
315;36X31507;;formation d'école spécialisée;assistant en ressources humaines (Ifocop);;1 an;bac + 2;38045;3;niveau 5;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.9329;gestion des entreprises, comptabilité/ressources humaines;13/11/2023;30/05/2024
213;;DEUST;diplôme d'études universitaires scientifiques et techniques;DEUST technicien de la mer et du littoral;;2 ans;bac + 2;40805;3;niveau 5;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.11591;matières premières, fabrication, industries/agroalimentaire | environnement, énergies, propreté/déchets, pollutions et risques | agriculture, animaux/élevage, aquaculture | environnement, énergies, propreté/protection des espaces naturels;27/06/2025;02/07/2025
200;17020003;;diplôme d'ingénieur;diplôme d'ingénieur de l'École d'ingénieurs de l'université de Toulon spécialité matériaux;SeaTech;3 ans;bac + 5;39062;1;niveau 7;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.5414;mécanique/aéronautique | arts, culture, artisanat/arts graphiques | mécanique/construction navale | environnement, énergies, propreté/énergies | matières premières, fabrication, industries/matériaux | sciences/physique;06/06/2020;24/11/2025
315;26X31501;;formation d'école spécialisée;chargé des ressources humaines (SUP DES RH);;1 an;bac + 3;35878;2;niveau 6;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.7450;gestion des entreprises, comptabilité/ressources humaines;03/02/2022;26/05/2026
310;;mastère spé.;mastère spécialisé;mastère spé. juriste manager des affaires;;1 an;bac + 6;41680;1;niveau 7;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.12319;gestion des entreprises, comptabilité/administration de l'entreprise | économie, droit, politique/droit privé;07/01/2026;07/01/2026
315;16X31501;;formation d'école spécialisée;manager des ressources humaines (Talis);;2 ans;bac + 5;40244;1;niveau 7;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.11270;gestion des entreprises, comptabilité/administration de l'entreprise | gestion des entreprises, comptabilité/ressources humaines;01/04/2025;01/04/2025
134;;;classe de mise à niveau post bac;année préparatoire en arts appliqués aux métiers créatifs;;1 an;bac + 1;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.2020;arts, culture, artisanat/arts appliqués | arts, culture, artisanat/arts graphiques;06/06/2020;10/03/2025
326;26532601;;bachelor en sciences et ingénierie;bachelor en sciences et ingénierie - informatique et systèmes numériques (CESI);;3 ans;bac + 3;40514;2;niveau 6;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.10767;informatique, Internet/informatique (généralités) | information-communication, audiovisuel/multimédia;21/11/2024;12/05/2026
326;25132601;BUT;bachelor universitaire de technologie;BUT génie électrique et informatique industrielle parcours électronique et systèmes embarqués;GEII ÉSE;3 ans;bac + 3;41579;2;niveau 6;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.7950;mécanique/automatismes | électricité, électronique, robotique/électronique | électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies | informatique, Internet/informatique industrielle et technologique | informatique, Internet/systèmes et réseaux;20/07/2022;12/03/2026
332;26033210;;diplôme d'État du travail social;diplôme d'État d'éducateur spécialisé;DEES;3 ans;bac + 3;41747;2;niveau 6;Ministère de la Justice;https://www.onisep.fr/http/redirection/formation/slug/FOR.12199;santé, social, sport/travail social;24/11/2025;05/02/2026
200;;CPI;cycle préparatoire intégré;cycle préparatoire intégré - prépa intégrée 3iL Ingénieurs;3iL;2 ans;bac + 2;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.7853;arts, culture, artisanat/arts graphiques | mécanique/automatismes | informatique, Internet/développement, programmation, logiciel | électricité, électronique, robotique/électronique | informatique, Internet/informatique (généralités) | sciences/mathématiques | mécanique/mécanique (généralités) | sciences/physique | électricité, électronique, robotique/télécommunications;05/07/2022;26/09/2025
314;46T31401;TP;titre professionnel;TP comptable assistant;;1 an;bac ou équivalent;37121;4;niveau 4;Ministère du travail, de l'emploi et du dialogue social;https://www.onisep.fr/http/redirection/formation/slug/FOR.8664;gestion des entreprises, comptabilité/comptabilité | gestion des entreprises, comptabilité/secrétariat;09/03/2023;17/01/2025
313;26X31328;;formation d'école spécialisée;conseiller clientèle en banque et assurance;;1 an;bac + 3;39109;2;niveau 6;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.11097;banque, assurances, immobilier/assurances | banque, assurances, immobilier/banque | commerce, marketing, vente/marketing, vente;07/02/2025;12/02/2025
201;;mastère spé.;mastère spécialisé;mastère spé. procédés du futur et robotisation (ESTIA - SIGMA Clermont);;1 an;bac + 6;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.1602;mécanique/automatismes | matières premières, fabrication, industries/céramique, composites | matières premières, fabrication, industries/fonction production (généralités) | matières premières, fabrication, industries/méthodes industrialisation | sciences/physique | mécanique/travail des métaux;06/06/2020;12/02/2025
336;40033602;;baccalauréat professionnel;bac pro perruquier posticheur;;3 ans;bac ou équivalent;38308;4;niveau 4;Ministère chargé de l'Éducation nationale;https://www.onisep.fr/http/redirection/formation/slug/FOR.2943;santé, social, sport/esthétique | santé, social, sport/paramédical;06/06/2020;03/06/2026
331 | 122 | 315;13533128;;master;master mention économie et gestion de la santé;;2 ans;bac + 5;38868;1;niveau 7;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.10136;santé, social, sport/santé (généralités);06/06/2024;12/06/2024
314;26X31406;;formation d'école spécialisée;chargé de gestion comptable et financière;;3 ans;bac + 3;41685;2;niveau 6;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.12481;gestion des entreprises, comptabilité/ressources humaines;24/02/2026;24/02/2026
221;;MSc;Master of Science;MSc Culinary Leadership and Innovation;;2 ans;bac + 5;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.10277;gestion des entreprises, comptabilité/administration de l'entreprise | hôtellerie-restauration, tourisme/restauration;10/07/2024;18/12/2024
252;;FCIL;formation complémentaire d'initiative locale;FCIL restauration de véhicules anciens;;1 an;bac + 1;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.3929;mécanique/automobile;06/06/2020;01/04/2025
241;40124106;BMA;brevet des métiers d'art;BMA arts et techniques du tapis et de la tapisserie de lisse option D rentraiture de tapis;;2 ans;bac ou équivalent;42110;4;niveau 4;Ministère chargé de l'Éducation nationale;https://www.onisep.fr/http/redirection/formation/slug/FOR.6029;arts, culture, artisanat/artisanat d'art | arts, culture, artisanat/restauration d'art;06/06/2020;03/06/2026
312;;MSc;Master of Science;MSc International Business Development;;2 ans;bac + 5;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.9586;commerce, marketing, vente/marketing, vente;18/12/2023;30/10/2024
323;;;formation d'école spécialisée;bachelor cinéma et VFX;;3 ans;bac + 3;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.1902;information-communication, audiovisuel/audiovisuel;06/06/2020;21/03/2023
114 | 326 | 110;13511421;;master;master mention sciences des données;;2 ans;bac + 5;38739;1;niveau 7;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.11886;informatique, Internet/bases de données;24/09/2025;09/10/2025
127;;DU;diplôme d'université;DU baccalauréat canonique de théologie;;5 ans;bac + 5;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.746;histoire-géographie, psychologie, sociologie/philosophie;06/06/2020;18/02/2026
326;;;formation d'école spécialisée;Master of Science in Evolving Complex Software Systems (pour étudiants internationaux);ECSS;2 ans;bac + 5;;1;niveau 7;Ministère chargé de l'Éducation nationale;https://www.onisep.fr/http/redirection/formation/slug/FOR.2184;gestion des entreprises, comptabilité/administration de l'entreprise | informatique, Internet/développement, programmation, logiciel | informatique, Internet/systèmes et réseaux | santé, social, sport/travail social;06/06/2020;30/10/2024
320;26X32002;;formation d'école spécialisée;responsable projet communication;;3 ans;bac + 3;38125;2;niveau 6;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.9704;information-communication, audiovisuel/communication;19/01/2024;26/02/2026
310;;DU;diplôme d'université;DU assistant manager commercial;;1 an;bac + 1;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.10785;gestion des entreprises, comptabilité/administration de l'entreprise | informatique, Internet/bases de données | informatique, Internet/informatique (généralités) | commerce, marketing, vente/marketing, vente | gestion des entreprises, comptabilité/ressources humaines;25/11/2024;29/11/2024
323;;;diplôme d'établissement en art;diplôme de l'École nationale supérieure des métiers de l'image et du son (FEMIS) spécialité distribution - exploitation;;2 ans;bac + 5;;1;niveau 7;Ministère de la Culture et de la communication;https://www.onisep.fr/http/redirection/formation/slug/FOR.5830;information-communication, audiovisuel/audiovisuel;06/06/2020;30/05/2024
326;26532603;;bachelor en sciences et ingénierie;bachelor en sciences et ingénierie - multimédia et technologie de l'information;EFREI;3 ans;bac + 3;39548;2;niveau 6;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.10261;matières premières, fabrication, industries/fonction production (généralités) | information-communication, audiovisuel/multimédia | information-communication, audiovisuel/technologies de l'information;04/07/2024;12/05/2026
200;;;formation d'école spécialisée;post diplôme design et recherche;;1 an;bac + 5;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.1962;arts, culture, artisanat/arts graphiques | lettres, langues, enseignement/enseignement;06/06/2020;17/12/2025
314 | 315 | 310;;;formation d'école spécialisée;bachelor gestion d'entreprises et des organisations;;3 ans;bac + 3;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.8913;gestion des entreprises, comptabilité/administration de l'entreprise | gestion des entreprises, comptabilité/comptabilité | économie, droit, politique/droit international | économie, droit, politique/droit public | économie, droit, politique/droit social | commerce, marketing, vente/marketing, vente | gestion des entreprises, comptabilité/ressources humaines | économie, droit, politique/sciences économiques;14/06/2023;26/09/2025
200;1702000K;;diplôme d'ingénieur;diplôme d'ingénieur de l'École polytechnique universitaire de l'université d'Orléans spécialité génie mécanique et production en partenariat avec l'ITII Centre-Val de Loire;Polytech;3 ans;bac + 5;42375;1;niveau 7;Ministère de l'Enseignement supérieur et de la Recherche;https://www.onisep.fr/http/redirection/formation/slug/FOR.12010;mécanique/automatismes | matières premières, fabrication, industries/fonction production (généralités) | informatique, Internet/informatique industrielle et technologique | matières premières, fabrication, industries/maintenance, qualité | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation;02/10/2025;15/06/2026
224;50022425;CAP;certificat d'aptitude professionnelle;CAP arts et techniques du verre option vitrailliste;;2 ans;CAP ou équivalent;37302;5;niveau 3;Ministère chargé de l'Éducation nationale;https://www.onisep.fr/http/redirection/formation/slug/FOR.5917;arts, culture, artisanat/artisanat d'art;06/06/2020;05/06/2026
326;;;formation d'école spécialisée;bachelor développement web et mobile;;3 ans;bac + 3;;0;non inscrit au RNCP;non renseigné;https://www.onisep.fr/http/redirection/formation/slug/FOR.1561;informatique, Internet/développement, programmation, logiciel | information-communication, audiovisuel/multimédia | électricité, électronique, robotique/télécommunications;06/06/2020;13/11/2024
