session;contrat_etab;cod_uai;g_ea_lib_vx;dep;dep_lib;region_etab_aff;acad_mies;ville_etab;lib_for_voe_ins;select_form;fili;lib_comp_voe_ins;form_lib_voe_acc;fil_lib_voe_acc;detail_forma;g_olocalisation_des_formations;capa_fin;voe_tot;voe_tot_f;nb_voe_pp;nb_voe_pp_internat;nb_voe_pp_bg;nb_voe_pp_bg_brs;nb_voe_pp_bt;nb_voe_pp_bt_brs;nb_voe_pp_bp;nb_voe_pp_bp_brs;nb_voe_pp_at;nb_voe_pc;nb_voe_pc_bg;nb_voe_pc_bt;nb_voe_pc_bp;nb_voe_pc_at;nb_cla_pp;nb_cla_pc;nb_cla_pp_internat;nb_cla_pp_pasinternat;nb_cla_pp_bg;nb_cla_pp_bg_brs;nb_cla_pp_bt;nb_cla_pp_bt_brs;nb_cla_pp_bp;nb_cla_pp_bp_brs;nb_cla_pp_at;prop_tot;acc_tot;acc_tot_f;acc_pp;acc_pc;acc_debutpp;acc_datebac;acc_finpp;acc_internat;acc_brs;acc_neobac;acc_bg;acc_bt;acc_bp;acc_at;acc_mention_nonrenseignee;acc_sansmention;acc_ab;acc_b;acc_tb;acc_tbf;acc_bg_mention;acc_bt_mention;acc_bp_mention;acc_term;acc_term_f;acc_aca_orig;acc_aca_orig_idf;pct_acc_debutpp;pct_acc_datebac;pct_acc_finpp;pct_f;pct_aca_orig;pct_aca_orig_idf;pct_etab_orig;pct_bours;pct_neobac;pct_mention_nonrenseignee;pct_sansmention;pct_ab;pct_b;pct_tb;pct_tbf;pct_bg;pct_bg_mention;pct_bt;pct_bt_mention;pct_bp;pct_bp_mention;prop_tot_bg;prop_tot_bg_brs;prop_tot_bt;prop_tot_bt_brs;prop_tot_bp;prop_tot_bp_brs;prop_tot_at;lib_grp1;ran_grp1;lib_grp2;ran_grp2;lib_grp3;ran_grp3;list_com;tri;cod_aff_form;detail_forma2;lien_form_psup;taux_acces_ens;part_acces_gen;part_acces_tec;part_acces_pro;etablissement_id_paysage;composante_id_paysage
2025;Public;0940580V;Lycée polyvalent de Cachan;94;Val-de-Marne;Ile-de-France;Créteil;Cachan;CPGE - PTSI;formation sélective;CPGE;Lycée polyvalent de Cachan - CPGE - PTSI;Classe préparatoire scientifique;PTSI;;48.78821, 2.32422;45;1389;305;1389;178;1117;90;8;3;0;0;264;0;0;0;0;0;979;0;157;822;979;66;0;0;0;0;0;180;44;7;44;0;5;30;42;34;4;44;44;0;0;0;0;0;0;13;29;2;44;0;0;3;0;11;27;11.0;68.0;95.0;16.0;25.0;61.0;7.0;9.0;100.0;0.0;0.0;0.0;30.0;66.0;5.0;100.0;100.0;0.0;0.0;0.0;0.0;180.0;12.0;0.0;0.0;0.0;0.0;0.0;Tous les candidats;286;;;;;Liste d'appel commune à plusieurs formations;2_Lycées;11363;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=11363&typeBac=0&originePc=0;21;100;0;0;;
2025;Privé sous contrat d'association;0940821G;Lycée Gregor Mendel;94;Val-de-Marne;Ile-de-France;Créteil;Vincennes;BTS - Services - Diététique et nutrition;formation sélective;BTS;Lycée Gregor Mendel - BTS - Services - Diététique et nutrition;BTS - Services;Diététique et nutrition;;48.8488, 2.42725;28;341;244;330;;83;9;99;22;38;10;110;11;0;1;2;8;188;1;;;65;5;60;11;19;5;44;102;21;15;21;0;8;13;14;;4;16;8;6;2;5;0;6;6;1;3;0;3;5;2;1;0;12;13;38.0;62.0;67.0;71.0;75.0;81.0;6.0;25.0;76.0;0.0;38.0;38.0;6.0;19.0;0.0;50.0;19.0;38.0;31.0;12.0;12.0;31.0;4.0;35.0;7.0;12.0;3.0;24.0;Autres candidats;52;Bacheliers technologiques toutes series;62;Bacheliers professionnels toutes series;17;Liste d'appel commune à plusieurs formations;2_Lycées;30052;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=30052&typeBac=0&originePc=0;40;41;43;16;;
2025;Public;0880020U;Lycée Claude Gellee;88;Vosges;Grand-Est;Nancy-Metz;Epinal;CPGE - MPSI;formation sélective;CPGE;Lycée Claude Gellee - CPGE - MPSI;Classe préparatoire scientifique;MPSI;;48.167, 6.45433;36;605;166;605;116;318;35;0;0;1;0;286;0;0;0;0;0;533;0;114;419;306;29;0;0;0;0;227;244;33;11;33;0;7;24;31;18;5;23;23;0;0;10;0;7;7;9;0;0;16;0;0;1;0;11;11;21.0;73.0;94.0;33.0;48.0;48.0;4.0;22.0;70.0;0.0;30.0;30.0;39.0;0.0;0.0;100.0;70.0;0.0;0.0;0.0;0.0;202.0;18.0;0.0;0.0;0.0;0.0;42.0;Tous les candidats;353;;;;;Liste d'appel commune à plusieurs formations;2_Lycées;10731;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=10731&typeBac=0&originePc=0;58;100;0;0;;
2025;Public;0573281G;Lycée De La Communication;57;Moselle;Grand-Est;Nancy-Metz;Metz;BTS - Services - Communication;formation sélective;BTS;Lycée De La Communication - BTS - Services - Communication;BTS - Services;Communication;;49.1006, 6.22311;30;928;622;927;;233;36;242;68;155;48;297;1;0;0;0;1;349;0;;;143;20;91;24;65;18;50;121;30;26;30;0;8;21;24;;5;22;14;3;5;8;0;8;5;7;1;1;9;0;5;4;3;20;20;27.0;70.0;80.0;87.0;91.0;91.0;18.0;23.0;73.0;0.0;36.0;23.0;32.0;5.0;5.0;64.0;41.0;14.0;0.0;23.0;23.0;58.0;10.0;26.0;5.0;15.0;5.0;22.0;Autres candidats;179;Bacheliers professionnels toutes series;18;;;Liste d'appel commune à plusieurs formations;2_Lycées;6653;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=6653&typeBac=0&originePc=0;21;47;24;29;;
2025;Privé sous contrat d'association;0420979L;Lycée Tezenas du Montcel;42;Loire;Auvergne-Rhône-Alpes;Lyon;Saint-Etienne;BTS - Services - Comptabilité et gestion;formation sélective;BTS;Lycée Tezenas du Montcel - BTS - Services - Comptabilité et gestion;BTS - Services;Comptabilité et gestion;;45.4471, 4.38113;30;201;95;137;;14;1;38;18;48;18;37;64;6;19;10;29;103;25;;;13;0;33;15;40;14;17;121;26;14;15;11;6;12;18;;8;21;1;9;11;5;0;12;5;4;0;0;1;1;7;1;0;21;21;23.0;46.0;69.0;54.0;100.0;100.0;5.0;38.0;81.0;0.0;57.0;24.0;19.0;0.0;0.0;5.0;5.0;43.0;5.0;52.0;33.0;12.0;0.0;42.0;19.0;41.0;16.0;26.0;Autres candidats;60;Bacheliers professionnels toutes series;43;;;Liste d'appel commune à plusieurs formations;2_Lycées;5319;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=5319&typeBac=0&originePc=0;75;15;38;47;;
2025;Public;0920158X;Lycée professionnel La Tournelle;92;Hauts-de-Seine;Ile-de-France;Versailles;La Garenne-Colombes;BTS - Services - Services informatiques aux organisations;formation sélective;BTS;Lycée professionnel La Tournelle - BTS - Services - Services informatiques aux organisations;BTS - Services;Services informatiques aux organisations;;48.9067, 2.23763;30;1806;208;1806;;210;65;439;155;488;190;669;0;0;0;0;0;1112;0;;;135;32;238;82;400;157;339;102;29;2;29;0;8;22;26;;8;24;4;5;15;5;0;8;8;7;1;0;1;2;13;10;1;18;22;28.0;76.0;90.0;7.0;75.0;92.0;42.0;33.0;83.0;0.0;33.0;33.0;29.0;4.0;0.0;17.0;4.0;21.0;8.0;62.0;54.0;21.0;8.0;25.0;9.0;37.0;11.0;19.0;Autres candidats;36;Bacheliers technologiques toutes series;58;Bacheliers professionnels toutes series;55;Liste d'appel commune à plusieurs formations;2_Lycées;36176;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=36176&typeBac=0&originePc=0;8;27;32;41;;
2025;Public;0622803K;Lycée Blaise Pascal;62;Pas-de-Calais;Hauts-de-France;Lille;Longuenesse;BTS - Production - Electrotechnique;formation sélective;BTS;Lycée Blaise Pascal - BTS - Production - Electrotechnique;BTS - Production;Electrotechnique;;50.7391, 2.25604;15;103;6;103;;8;0;20;3;55;19;20;0;0;0;0;0;94;0;;;8;0;18;3;52;17;16;72;12;0;12;0;6;9;11;;6;8;0;3;5;4;0;6;1;1;0;0;0;0;2;3;0;8;8;50.0;75.0;92.0;0.0;100.0;100.0;38.0;75.0;67.0;0.0;75.0;12.0;12.0;0.0;0.0;0.0;0.0;38.0;0.0;62.0;25.0;7.0;0.0;18.0;3.0;37.0;10.0;10.0;Autres candidats;13;Bacheliers professionnels toutes series;43;Bacheliers technologiques toutes series;19;Liste d'appel commune à plusieurs formations;2_Lycées;7453;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=7453&typeBac=0&originePc=0;73;12;27;61;;
2025;Public;0681768C;Lycée Laurent de Lavoisier;68;Haut-Rhin;Grand-Est;Strasbourg;Mulhouse;BTS - Production - Pilotage des procédés;formation sélective;BTS;Lycée Laurent de Lavoisier - BTS - Production - Pilotage des procédés;BTS - Production;Pilotage des procédés;;47.7547, 7.32587;20;175;38;166;;18;6;63;15;35;13;50;9;2;0;0;7;69;4;;;13;3;20;1;22;7;14;56;21;7;19;2;4;16;18;;4;16;2;5;9;5;0;5;9;2;0;0;0;3;8;14;3;15;15;19.0;76.0;86.0;33.0;94.0;94.0;88.0;25.0;76.0;0.0;31.0;56.0;12.0;0.0;0.0;12.0;0.0;31.0;19.0;56.0;50.0;14.0;3.0;14.0;1.0;14.0;5.0;14.0;Autres candidats;23;Bacheliers professionnels toutes series;12;Bacheliers technologiques toutes series;19;Liste d'appel commune à plusieurs formations;2_Lycées;18936;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18936&typeBac=0&originePc=0;33;24;36;40;;
2025;Public;0333454A;CPBx (ENSPIMA);33;Gironde;Nouvelle Aquitaine;Bordeaux;Talence;Formation d'ingénieur Bac + 5 - bac général;formation sélective;Ecole d'Ingénieur;CPBx (ENSPIMA) - Formation d'ingénieur Bac + 5 - bac général;Formations  des écoles d'ingénieurs;Formation d'ingénieur Bac + 5;bac général;44.8054, -0.60502;5;279;82;279;;226;17;0;0;0;0;53;0;0;0;0;0;70;0;;;60;2;0;0;0;0;10;14;5;0;5;0;0;5;5;;0;4;4;0;0;1;0;0;0;2;2;0;4;0;0;;;4;4;0.0;100.0;100.0;0.0;100.0;100.0;0.0;0.0;80.0;0.0;0.0;0.0;50.0;50.0;0.0;100.0;100.0;0.0;0.0;0.0;0.0;13.0;1.0;0.0;0.0;0.0;0.0;1.0;Tous les candidats;21;;;;;Liste d'appel commune à plusieurs formations;3_Autres formations;26027;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=26027&typeBac=0&originePc=0;8;100;0;0;;
2025;Privé enseignement supérieur;0490075R;ESEO Angers;49;Maine-et-Loire;Pays-de-la-Loire;Nantes;Angers;Formation d'ingénieur Bac + 5 - Bacs généraux - 1 Science;formation sélective;Ecole d'Ingénieur;Concours Puissance Alpha - Formation d'ingénieur Bac + 5 - Bacs généraux - 1 Science;Formations  des écoles d'ingénieurs;Formation d'ingénieur Bac + 5;Bacs généraux - 1 Science;47.4934, -0.5508;4;33;9;33;;33;2;0;0;0;0;0;0;0;0;0;0;28;0;;;28;2;0;0;0;0;0;28;2;0;2;0;2;2;2;;0;2;2;0;0;0;0;1;1;0;0;0;1;0;0;;;2;2;100.0;100.0;100.0;0.0;100.0;100.0;0.0;0.0;100.0;0.0;50.0;50.0;0.0;0.0;0.0;100.0;50.0;0.0;0.0;0.0;0.0;28.0;2.0;0.0;0.0;0.0;0.0;0.0;;28;;;;;Liste d'appel commune à plusieurs formations;3_Autres formations;45500;Concours Puissance Alpha;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=45500&typeBac=0&originePc=0;85;100;0;0;;
2025;Privé enseignement supérieur;0101117K;École Supérieure de Tourisme - Troyes (Y SCHOOLS);10;Aube;Grand-Est;Reims;Troyes;Formation des écoles de commerce et de management Bac + 3 - Bachelor Management du Tourisme (BMT);formation sélective;Ecole de Commerce;École Supérieure de Tourisme - Troyes (Y SCHOOLS) - Formation des écoles de commerce et de management Bac + 3 - Bachelor Management du Tourisme (BMT);Formation des écoles de commerce et de management;Formation des écoles de commerce et de management Bac + 3;Bachelor Management du Tourisme (BMT);48.2843, 4.07942;35;86;68;75;;50;12;4;4;11;7;10;11;3;2;2;4;50;11;;;42;7;0;0;3;1;5;60;20;17;15;5;11;17;19;;3;15;13;1;1;5;0;7;6;1;1;0;7;0;1;;;5;5;55.0;85.0;95.0;85.0;33.0;33.0;0.0;20.0;75.0;0.0;47.0;40.0;7.0;7.0;0.0;87.0;47.0;7.0;0.0;7.0;7.0;44.0;9.0;2.0;1.0;5.0;1.0;9.0;Tous les candidats;50;;;;;Liste d'appel propre à cette formation;3_Autres formations;29429;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=29429&typeBac=0&originePc=0;67;93;0;7;;
2025;Public;0550004F;Lycée professionnel Ligier Richier;55;Meuse;Grand-Est;Nancy-Metz;Bar-le-Duc;Certificat de Spécialisation - Technicien(ne) en soudage;formation sélective;Autre formation;Lycée professionnel Ligier Richier - Certificat de Spécialisation - Technicien(ne) en soudage;Certificat de Spécialisation;Technicien(ne) en soudage;;48.7743, 5.17036;15;18;2;18;;0;0;0;0;16;3;2;0;0;0;0;0;18;0;;;0;0;0;0;16;3;2;18;10;2;10;0;10;10;10;;0;10;0;0;10;0;0;4;2;0;1;3;0;0;6;;;10;10;100.0;100.0;100.0;20.0;100.0;100.0;0.0;0.0;100.0;0.0;40.0;20.0;0.0;10.0;30.0;0.0;0.0;0.0;0.0;100.0;60.0;0.0;0.0;0.0;0.0;16.0;3.0;2.0;Tous les candidats;18;;;;;Liste d'appel commune à plusieurs formations;3_Autres formations;19652;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19652&typeBac=0&originePc=0;100;0;0;100;;
2025;Public;0171463Y;La Rochelle Université;17;Charente-Maritime;Nouvelle Aquitaine;Poitiers;La Rochelle;Diplôme d'Université - PAREO - DU PAREO;formation sélective;Autre formation;La Rochelle Université - Diplôme d'Université - PAREO - DU PAREO;Diplôme d'Université;Diplôme d'Université - PAREO;DU PAREO;46.1476, -1.15511;30;160;91;66;;28;7;8;1;8;1;22;94;20;21;9;44;49;54;;;26;7;8;1;4;1;11;100;29;12;7;22;3;7;15;;3;23;10;11;2;6;0;18;5;0;0;0;0;5;0;;;20;20;10.0;24.0;52.0;41.0;87.0;87.0;0.0;13.0;79.0;0.0;78.0;22.0;0.0;0.0;0.0;43.0;0.0;48.0;22.0;9.0;0.0;42.0;8.0;25.0;6.0;6.0;1.0;27.0;Tous les candidats;49;;;;;Liste d'appel commune à plusieurs formations;3_Autres formations;32420;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=32420&typeBac=0&originePc=0;74;68;21;11;;
2025;Public;0750686N;Lycée Estienne Esaig;75;Paris;Ile-de-France;Paris;Paris 13e  Arrondissement;DN MADE - Animation - Spécialité : Cinéma d'Animation 2D;formation sélective;Autre formation;Lycée Estienne Esaig - DN MADE - Animation - Spécialité : Cinéma d'Animation 2D;DN MADE;Animation;Spécialité : Cinéma d'Animation 2D;48.8308, 2.35242;12;2487;1611;2487;;985;160;520;107;200;62;782;0;0;0;0;0;75;0;;;27;5;32;6;0;0;16;23;12;7;12;0;5;12;12;;2;9;6;3;0;3;0;0;3;4;2;0;6;3;0;;;2;3;42.0;100.0;100.0;58.0;22.0;33.0;0.0;22.0;75.0;0.0;0.0;33.0;44.0;22.0;0.0;67.0;67.0;33.0;33.0;0.0;0.0;9.0;3.0;9.0;2.0;0.0;0.0;5.0;Tous les candidats;31;;;;;Liste d'appel commune à plusieurs formations;3_Autres formations;21955;;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=21955&typeBac=0&originePc=0;1;48;52;0;;
2025;Privé enseignement supérieur;0641923T;CPBx (ESTIA);64;Pyrénées-atlantiques;Nouvelle Aquitaine;Bordeaux;Bidart;Formation d'ingénieur Bac + 5 - Bacs généraux - 2 Sciences;formation sélective;Ecole d'Ingénieur;Concours Puissance Alpha - Formation d'ingénieur Bac + 5 - Bacs généraux - 2 Sciences;Formations  des écoles d'ingénieurs;Formation d'ingénieur Bac + 5;Bacs généraux - 2 Sciences;43.4462, -1.55389;20;1215;285;1215;;1211;63;0;0;0;0;4;0;0;0;0;0;970;0;;;970;34;0;0;0;0;0;703;23;11;23;0;18;23;23;;2;23;23;0;0;0;0;4;10;6;3;0;19;0;0;;;14;14;78.0;100.0;100.0;48.0;61.0;61.0;0.0;9.0;100.0;0.0;17.0;43.0;26.0;13.0;0.0;100.0;83.0;0.0;0.0;0.0;0.0;703.0;27.0;0.0;0.0;0.0;0.0;0.0;;970;;;;;Liste d'appel commune à plusieurs formations;3_Autres formations;42775;Concours Puissance Alpha;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=42775&typeBac=0&originePc=0;80;100;0;0;;
2025;Public;0312390E;La Prépa des INP - Groupe INP - Toulouse;31;Haute-Garonne;Occitanie;Toulouse;Toulouse;Formation d'ingénieur Bac + 5 - Bac général;formation sélective;Ecole d'Ingénieur;La Prépa des INP - Groupe INP - Formation d'ingénieur Bac + 5 - Bac général;Formations  des écoles d'ingénieurs;Formation d'ingénieur Bac + 5;;43.554, 1.50341;100;3963;1285;3963;;3921;261;0;0;0;0;42;0;0;0;0;0;3132;0;;;3119;194;0;0;0;0;13;856;105;45;105;0;40;91;105;;11;103;103;0;0;2;0;0;0;27;72;4;103;0;0;;;59;59;38.0;87.0;100.0;43.0;57.0;57.0;0.0;11.0;98.0;0.0;0.0;0.0;26.0;70.0;4.0;100.0;100.0;0.0;0.0;0.0;0.0;853.0;75.0;0.0;0.0;0.0;0.0;3.0;Autres candidats;1123;;;;;Liste d'appel propre à cette formation;3_Autres formations;47711;La Prépa des INP - Groupe INP;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=47711&typeBac=0&originePc=0;28;100;0;0;;
2025;Privé enseignement supérieur;0292125C;ISEN Brest;29;Finistère;Bretagne;Rennes;Brest;Formation d'ingénieur Bac + 5 - Bacs généraux - 2 Sciences;formation sélective;Ecole d'Ingénieur;Concours Puissance Alpha - Formation d'ingénieur Bac + 5 - Bacs généraux - 2 Sciences;Formations  des écoles d'ingénieurs;Formation d'ingénieur Bac + 5;Bacs généraux - 2 Sciences;48.407, -4.49558;6;1509;313;1509;;1504;77;0;0;0;0;5;0;0;0;0;0;1356;0;;;1356;56;0;0;0;0;0;1150;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1150.0;43.0;0.0;0.0;0.0;0.0;0.0;Tous les candidats;1356;;;;;Liste d'appel commune à plusieurs formations;3_Autres formations;505;Concours Puissance Alpha;https://dossierappel.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=505&typeBac=0&originePc=0;90;100;0;0;;
